"","survey_id","under_represented","attend_sciexpo_this_year","attend_sciexpo_last_year","prepost","questionnaire","item_nbr","item_id","response","subscale","subscale_item_nbr","timestamp","current_grade","ap_science_enrolled","score","session_completed"
"1076",303,"HURM","Yes","Yes","post","ssi",12,"i5","Somewhat agree","Interest","5",2025-10-28 10:09:25.814,"12th Grade (Senior)","Yes",4,"pre & post"
"1077",303,"HURM","Yes","Yes","post","ssi",13,"r4","Neither agree nor disagree","Recognition","4",2025-10-28 10:09:25.814,"12th Grade (Senior)","Yes",3,"pre & post"
"1078",303,"HURM","Yes","Yes","post","ssi",14,"i6","Somewhat agree","Interest","6",2025-10-28 10:09:25.814,"12th Grade (Senior)","Yes",4,"pre & post"
"1079",303,"HURM","Yes","Yes","post","ssi",15,"c5","Somewhat agree","Competence","5",2025-10-28 10:09:25.814,"12th Grade (Senior)","Yes",4,"pre & post"
"1080",303,"HURM","Yes","Yes","post","ssi",16,"c6","Somewhat agree","Competence","6",2025-10-28 10:09:25.814,"12th Grade (Senior)","Yes",4,"pre & post"
"1081",320,"HURM","Yes","Yes","pre","likely_become_scientist",NA,NA,"Somewhat likely","likely_become_scientist",NA,2025-10-03 10:56:05.798,"11th Grade (Junior)","Yes",4,"pre & post"
"1082",320,"HURM","Yes","Yes","pre","represented_in_science",NA,NA,"Somewhat represented","represented_in_science",NA,2025-10-03 10:56:05.798,"11th Grade (Junior)","Yes",3,"pre & post"
"1083",320,"HURM","Yes","Yes","pre","ssi",1,"p1","Strongly disagree","Peformance","1",2025-10-03 10:56:05.798,"11th Grade (Junior)","Yes",1,"pre & post"
"1084",320,"HURM","Yes","Yes","pre","ssi",2,"c1","Strongly disagree","Competence","1",2025-10-03 10:56:05.798,"11th Grade (Junior)","Yes",1,"pre & post"
"1085",320,"HURM","Yes","Yes","pre","ssi",3,"r1","Strongly disagree","Recognition","1",2025-10-03 10:56:05.798,"11th Grade (Junior)","Yes",1,"pre & post"
"1086",320,"HURM","Yes","Yes","pre","ssi",4,"i1","Strongly disagree","Interest","1",2025-10-03 10:56:05.798,"11th Grade (Junior)","Yes",1,"pre & post"
"1087",320,"HURM","Yes","Yes","pre","ssi",5,"i2","Strongly disagree","Interest","2",2025-10-03 10:56:05.798,"11th Grade (Junior)","Yes",1,"pre & post"
"1088",320,"HURM","Yes","Yes","pre","ssi",6,"i3","Strongly disagree","Interest","3",2025-10-03 10:56:05.798,"11th Grade (Junior)","Yes",1,"pre & post"
"1089",320,"HURM","Yes","Yes","pre","ssi",7,"p3","Strongly disagree","Peformance","3",2025-10-03 10:56:05.798,"11th Grade (Junior)","Yes",1,"pre & post"
"1090",320,"HURM","Yes","Yes","pre","ssi",8,"r2","Strongly disagree","Recognition","2",2025-10-03 10:56:05.798,"11th Grade (Junior)","Yes",1,"pre & post"
"1091",320,"HURM","Yes","Yes","pre","ssi",9,"c3","Strongly disagree","Competence","3",2025-10-03 10:56:05.798,"11th Grade (Junior)","Yes",1,"pre & post"
"1092",320,"HURM","Yes","Yes","pre","ssi",10,"p4","Strongly disagree","Peformance","4",2025-10-03 10:56:05.798,"11th Grade (Junior)","Yes",1,"pre & post"
"1093",320,"HURM","Yes","Yes","pre","ssi",11,"r3","Strongly disagree","Recognition","3",2025-10-03 10:56:05.798,"11th Grade (Junior)","Yes",1,"pre & post"
"1094",320,"HURM","Yes","Yes","pre","ssi",12,"i5","Strongly disagree","Interest","5",2025-10-03 10:56:05.798,"11th Grade (Junior)","Yes",1,"pre & post"
"1095",320,"HURM","Yes","Yes","pre","ssi",13,"r4","Strongly disagree","Recognition","4",2025-10-03 10:56:05.798,"11th Grade (Junior)","Yes",1,"pre & post"
"1096",320,"HURM","Yes","Yes","pre","ssi",14,"i6","Strongly disagree","Interest","6",2025-10-03 10:56:05.798,"11th Grade (Junior)","Yes",1,"pre & post"
"1097",320,"HURM","Yes","Yes","pre","ssi",15,"c5","Strongly disagree","Competence","5",2025-10-03 10:56:05.798,"11th Grade (Junior)","Yes",1,"pre & post"
"1098",320,"HURM","Yes","Yes","pre","ssi",16,"c6","Strongly disagree","Competence","6",2025-10-03 10:56:05.798,"11th Grade (Junior)","Yes",1,"pre & post"
"1099",320,"HURM","Yes","Yes","post","feelings_change_after_sciexpo",NA,NA,"It makes me feel great","feelings_change_after_sciexpo",NA,2025-10-28 11:44:46.171,"11th Grade (Junior)","Yes",NA,"pre & post"
"1100",320,"HURM","Yes","Yes","post","likely_become_scientist",NA,NA,"Somewhat likely","likely_become_scientist",NA,2025-10-28 11:44:46.171,"11th Grade (Junior)","Yes",4,"pre & post"
"1101",320,"HURM","Yes","Yes","post","represented_in_science",NA,NA,"Somewhat represented","represented_in_science",NA,2025-10-28 11:44:46.171,"11th Grade (Junior)","Yes",3,"pre & post"
"1102",320,"HURM","Yes","Yes","post","sciexpo_most_valuable_aspects",NA,NA,"The study of the fruit fly brain.","sciexpo_most_valuable_aspects",NA,2025-10-28 11:44:46.171,"11th Grade (Junior)","Yes",NA,"pre & post"
"1103",320,"HURM","Yes","Yes","post","sciexpo_other_comments",NA,NA,"N/a","sciexpo_other_comments",NA,2025-10-28 11:44:46.171,"11th Grade (Junior)","Yes",NA,"pre & post"
"1104",320,"HURM","Yes","Yes","post","sciexpo_what_to_improve",NA,NA,"I think the amount of time we get to explore should increase","sciexpo_what_to_improve",NA,2025-10-28 11:44:46.171,"11th Grade (Junior)","Yes",NA,"pre & post"
"1105",320,"HURM","Yes","Yes","post","ssi",1,"p1","Somewhat agree","Peformance","1",2025-10-28 11:44:46.171,"11th Grade (Junior)","Yes",4,"pre & post"
"1106",320,"HURM","Yes","Yes","post","ssi",2,"c1","Somewhat agree","Competence","1",2025-10-28 11:44:46.171,"11th Grade (Junior)","Yes",4,"pre & post"
"1107",320,"HURM","Yes","Yes","post","ssi",3,"r1","Somewhat agree","Recognition","1",2025-10-28 11:44:46.171,"11th Grade (Junior)","Yes",4,"pre & post"
"1108",320,"HURM","Yes","Yes","post","ssi",4,"i1","Somewhat agree","Interest","1",2025-10-28 11:44:46.171,"11th Grade (Junior)","Yes",4,"pre & post"
"1109",320,"HURM","Yes","Yes","post","ssi",5,"i2","Somewhat agree","Interest","2",2025-10-28 11:44:46.171,"11th Grade (Junior)","Yes",4,"pre & post"
"1110",320,"HURM","Yes","Yes","post","ssi",6,"i3","Somewhat agree","Interest","3",2025-10-28 11:44:46.171,"11th Grade (Junior)","Yes",4,"pre & post"
"1111",320,"HURM","Yes","Yes","post","ssi",7,"p3","Somewhat agree","Peformance","3",2025-10-28 11:44:46.171,"11th Grade (Junior)","Yes",4,"pre & post"
"1112",320,"HURM","Yes","Yes","post","ssi",8,"r2","Neither agree nor disagree","Recognition","2",2025-10-28 11:44:46.171,"11th Grade (Junior)","Yes",3,"pre & post"
"1113",320,"HURM","Yes","Yes","post","ssi",9,"c3","Somewhat disagree","Competence","3",2025-10-28 11:44:46.171,"11th Grade (Junior)","Yes",2,"pre & post"
"1114",320,"HURM","Yes","Yes","post","ssi",10,"p4","Somewhat disagree","Peformance","4",2025-10-28 11:44:46.171,"11th Grade (Junior)","Yes",2,"pre & post"
"1115",320,"HURM","Yes","Yes","post","ssi",11,"r3","Somewhat disagree","Recognition","3",2025-10-28 11:44:46.171,"11th Grade (Junior)","Yes",2,"pre & post"
"1116",320,"HURM","Yes","Yes","post","ssi",12,"i5","Somewhat disagree","Interest","5",2025-10-28 11:44:46.171,"11th Grade (Junior)","Yes",2,"pre & post"
"1117",320,"HURM","Yes","Yes","post","ssi",13,"r4","Somewhat disagree","Recognition","4",2025-10-28 11:44:46.171,"11th Grade (Junior)","Yes",2,"pre & post"
"1118",320,"HURM","Yes","Yes","post","ssi",14,"i6","Strongly agree","Interest","6",2025-10-28 11:44:46.171,"11th Grade (Junior)","Yes",5,"pre & post"
"1119",320,"HURM","Yes","Yes","post","ssi",15,"c5","Strongly agree","Competence","5",2025-10-28 11:44:46.171,"11th Grade (Junior)","Yes",5,"pre & post"
"1120",320,"HURM","Yes","Yes","post","ssi",16,"c6","Strongly agree","Competence","6",2025-10-28 11:44:46.171,"11th Grade (Junior)","Yes",5,"pre & post"
"1121",327,"HURM","No","No","pre","likely_become_scientist",NA,NA,"Neither likely nor unlikely","likely_become_scientist",NA,2025-10-03 11:01:00.25,"12th Grade (Senior)","Yes",3,"pre & post"
"1122",327,"HURM","No","No","pre","represented_in_science",NA,NA,"Somewhat represented","represented_in_science",NA,2025-10-03 11:01:00.25,"12th Grade (Senior)","Yes",3,"pre & post"
"1123",327,"HURM","No","No","pre","ssi",1,"p1","Somewhat agree","Peformance","1",2025-10-03 11:01:00.25,"12th Grade (Senior)","Yes",4,"pre & post"
"1124",327,"HURM","No","No","pre","ssi",2,"c1","Somewhat agree","Competence","1",2025-10-03 11:01:00.25,"12th Grade (Senior)","Yes",4,"pre & post"
"1125",327,"HURM","No","No","pre","ssi",3,"r1","Neither agree nor disagree","Recognition","1",2025-10-03 11:01:00.25,"12th Grade (Senior)","Yes",3,"pre & post"
"1126",327,"HURM","No","No","pre","ssi",4,"i1","Somewhat agree","Interest","1",2025-10-03 11:01:00.25,"12th Grade (Senior)","Yes",4,"pre & post"
"1127",327,"HURM","No","No","pre","ssi",5,"i2","Somewhat agree","Interest","2",2025-10-03 11:01:00.25,"12th Grade (Senior)","Yes",4,"pre & post"
"1128",327,"HURM","No","No","pre","ssi",6,"i3","Somewhat agree","Interest","3",2025-10-03 11:01:00.25,"12th Grade (Senior)","Yes",4,"pre & post"
"1129",327,"HURM","No","No","pre","ssi",7,"p3","Somewhat agree","Peformance","3",2025-10-03 11:01:00.25,"12th Grade (Senior)","Yes",4,"pre & post"
"1130",327,"HURM","No","No","pre","ssi",8,"r2","Somewhat agree","Recognition","2",2025-10-03 11:01:00.25,"12th Grade (Senior)","Yes",4,"pre & post"
"1131",327,"HURM","No","No","pre","ssi",9,"c3","Somewhat agree","Competence","3",2025-10-03 11:01:00.25,"12th Grade (Senior)","Yes",4,"pre & post"
"1132",327,"HURM","No","No","pre","ssi",10,"p4","Somewhat agree","Peformance","4",2025-10-03 11:01:00.25,"12th Grade (Senior)","Yes",4,"pre & post"
"1133",327,"HURM","No","No","pre","ssi",11,"r3","Somewhat agree","Recognition","3",2025-10-03 11:01:00.25,"12th Grade (Senior)","Yes",4,"pre & post"
"1134",327,"HURM","No","No","pre","ssi",12,"i5","Somewhat agree","Interest","5",2025-10-03 11:01:00.25,"12th Grade (Senior)","Yes",4,"pre & post"
"1135",327,"HURM","No","No","pre","ssi",13,"r4","Somewhat agree","Recognition","4",2025-10-03 11:01:00.25,"12th Grade (Senior)","Yes",4,"pre & post"
"1136",327,"HURM","No","No","pre","ssi",14,"i6","Somewhat agree","Interest","6",2025-10-03 11:01:00.25,"12th Grade (Senior)","Yes",4,"pre & post"
"1137",327,"HURM","No","No","pre","ssi",15,"c5","Somewhat agree","Competence","5",2025-10-03 11:01:00.25,"12th Grade (Senior)","Yes",4,"pre & post"
"1138",327,"HURM","No","No","pre","ssi",16,"c6","Somewhat agree","Competence","6",2025-10-03 11:01:00.25,"12th Grade (Senior)","Yes",4,"pre & post"
"1139",327,"HURM","No","No","post","feelings_change_after_sciexpo",NA,NA,"Did not attend the expo","feelings_change_after_sciexpo",NA,2025-10-28 11:42:32.394,"12th Grade (Senior)","Yes",NA,"pre & post"
"1140",327,"HURM","No","No","post","likely_become_scientist",NA,NA,"Somewhat unlikely","likely_become_scientist",NA,2025-10-28 11:42:32.394,"12th Grade (Senior)","Yes",2,"pre & post"
"1141",327,"HURM","No","No","post","represented_in_science",NA,NA,"A little bit represented","represented_in_science",NA,2025-10-28 11:42:32.394,"12th Grade (Senior)","Yes",2,"pre & post"
"1142",327,"HURM","No","No","post","sciexpo_most_valuable_aspects",NA,NA,NA,"sciexpo_most_valuable_aspects",NA,2025-10-28 11:42:32.394,"12th Grade (Senior)","Yes",NA,"pre & post"
"1143",327,"HURM","No","No","post","sciexpo_other_comments",NA,NA,NA,"sciexpo_other_comments",NA,2025-10-28 11:42:32.394,"12th Grade (Senior)","Yes",NA,"pre & post"
"1144",327,"HURM","No","No","post","sciexpo_what_to_improve",NA,NA,NA,"sciexpo_what_to_improve",NA,2025-10-28 11:42:32.394,"12th Grade (Senior)","Yes",NA,"pre & post"
"1145",327,"HURM","No","No","post","ssi",1,"p1","Somewhat agree","Peformance","1",2025-10-28 11:42:32.394,"12th Grade (Senior)","Yes",4,"pre & post"
"1146",327,"HURM","No","No","post","ssi",2,"c1","Somewhat agree","Competence","1",2025-10-28 11:42:32.394,"12th Grade (Senior)","Yes",4,"pre & post"
"1147",327,"HURM","No","No","post","ssi",3,"r1","Neither agree nor disagree","Recognition","1",2025-10-28 11:42:32.394,"12th Grade (Senior)","Yes",3,"pre & post"
"1148",327,"HURM","No","No","post","ssi",4,"i1","Somewhat agree","Interest","1",2025-10-28 11:42:32.394,"12th Grade (Senior)","Yes",4,"pre & post"
"1149",327,"HURM","No","No","post","ssi",5,"i2","Somewhat agree","Interest","2",2025-10-28 11:42:32.394,"12th Grade (Senior)","Yes",4,"pre & post"
"1150",327,"HURM","No","No","post","ssi",6,"i3","Somewhat agree","Interest","3",2025-10-28 11:42:32.394,"12th Grade (Senior)","Yes",4,"pre & post"
"1151",327,"HURM","No","No","post","ssi",7,"p3","Somewhat agree","Peformance","3",2025-10-28 11:42:32.394,"12th Grade (Senior)","Yes",4,"pre & post"
"1152",327,"HURM","No","No","post","ssi",8,"r2","Neither agree nor disagree","Recognition","2",2025-10-28 11:42:32.394,"12th Grade (Senior)","Yes",3,"pre & post"
"1153",327,"HURM","No","No","post","ssi",9,"c3","Somewhat agree","Competence","3",2025-10-28 11:42:32.394,"12th Grade (Senior)","Yes",4,"pre & post"
"1154",327,"HURM","No","No","post","ssi",10,"p4","Somewhat agree","Peformance","4",2025-10-28 11:42:32.394,"12th Grade (Senior)","Yes",4,"pre & post"
"1155",327,"HURM","No","No","post","ssi",11,"r3","Neither agree nor disagree","Recognition","3",2025-10-28 11:42:32.394,"12th Grade (Senior)","Yes",3,"pre & post"
"1156",327,"HURM","No","No","post","ssi",12,"i5","Neither agree nor disagree","Interest","5",2025-10-28 11:42:32.394,"12th Grade (Senior)","Yes",3,"pre & post"
"1157",327,"HURM","No","No","post","ssi",13,"r4","Neither agree nor disagree","Recognition","4",2025-10-28 11:42:32.394,"12th Grade (Senior)","Yes",3,"pre & post"
"1158",327,"HURM","No","No","post","ssi",14,"i6","Somewhat agree","Interest","6",2025-10-28 11:42:32.394,"12th Grade (Senior)","Yes",4,"pre & post"
"1159",327,"HURM","No","No","post","ssi",15,"c5","Somewhat agree","Competence","5",2025-10-28 11:42:32.394,"12th Grade (Senior)","Yes",4,"pre & post"
"1160",327,"HURM","No","No","post","ssi",16,"c6","Somewhat agree","Competence","6",2025-10-28 11:42:32.394,"12th Grade (Senior)","Yes",4,"pre & post"
"1161",331,"Non-
HURM","Yes","Yes","pre","likely_become_scientist",NA,NA,"Somewhat unlikely","likely_become_scientist",NA,2025-10-03 10:58:16.548,"11th Grade (Junior)","No",2,"pre & post"
"1162",331,"Non-
HURM","Yes","Yes","pre","represented_in_science",NA,NA,"Mostly represented","represented_in_science",NA,2025-10-03 10:58:16.548,"11th Grade (Junior)","No",4,"pre & post"
"1163",331,"Non-
HURM","Yes","Yes","pre","ssi",1,"p1","Somewhat agree","Peformance","1",2025-10-03 10:58:16.548,"11th Grade (Junior)","No",4,"pre & post"
"1164",331,"Non-
HURM","Yes","Yes","pre","ssi",2,"c1","Somewhat agree","Competence","1",2025-10-03 10:58:16.548,"11th Grade (Junior)","No",4,"pre & post"
"1165",331,"Non-
HURM","Yes","Yes","pre","ssi",3,"r1","Somewhat disagree","Recognition","1",2025-10-03 10:58:16.548,"11th Grade (Junior)","No",2,"pre & post"
"1166",331,"Non-
HURM","Yes","Yes","pre","ssi",4,"i1","Somewhat agree","Interest","1",2025-10-03 10:58:16.548,"11th Grade (Junior)","No",4,"pre & post"
"1167",331,"Non-
HURM","Yes","Yes","pre","ssi",5,"i2","Somewhat agree","Interest","2",2025-10-03 10:58:16.548,"11th Grade (Junior)","No",4,"pre & post"
"1168",331,"Non-
HURM","Yes","Yes","pre","ssi",6,"i3","Somewhat disagree","Interest","3",2025-10-03 10:58:16.548,"11th Grade (Junior)","No",2,"pre & post"
"1169",331,"Non-
HURM","Yes","Yes","pre","ssi",7,"p3","Neither agree nor disagree","Peformance","3",2025-10-03 10:58:16.548,"11th Grade (Junior)","No",3,"pre & post"
"1170",331,"Non-
HURM","Yes","Yes","pre","ssi",8,"r2","Strongly disagree","Recognition","2",2025-10-03 10:58:16.548,"11th Grade (Junior)","No",1,"pre & post"
"1171",331,"Non-
HURM","Yes","Yes","pre","ssi",9,"c3","Somewhat agree","Competence","3",2025-10-03 10:58:16.548,"11th Grade (Junior)","No",4,"pre & post"
"1172",331,"Non-
HURM","Yes","Yes","pre","ssi",10,"p4","Strongly agree","Peformance","4",2025-10-03 10:58:16.548,"11th Grade (Junior)","No",5,"pre & post"
"1173",331,"Non-
HURM","Yes","Yes","pre","ssi",11,"r3","Neither agree nor disagree","Recognition","3",2025-10-03 10:58:16.548,"11th Grade (Junior)","No",3,"pre & post"
"1174",331,"Non-
HURM","Yes","Yes","pre","ssi",12,"i5","Somewhat agree","Interest","5",2025-10-03 10:58:16.548,"11th Grade (Junior)","No",4,"pre & post"
"1175",331,"Non-
HURM","Yes","Yes","pre","ssi",13,"r4","Somewhat disagree","Recognition","4",2025-10-03 10:58:16.548,"11th Grade (Junior)","No",2,"pre & post"
"1176",331,"Non-
HURM","Yes","Yes","pre","ssi",14,"i6","Somewhat agree","Interest","6",2025-10-03 10:58:16.548,"11th Grade (Junior)","No",4,"pre & post"
"1177",331,"Non-
HURM","Yes","Yes","pre","ssi",15,"c5","Somewhat agree","Competence","5",2025-10-03 10:58:16.548,"11th Grade (Junior)","No",4,"pre & post"
"1178",331,"Non-
HURM","Yes","Yes","pre","ssi",16,"c6","Somewhat agree","Competence","6",2025-10-03 10:58:16.548,"11th Grade (Junior)","No",4,"pre & post"
"1179",331,"Non-
HURM","Yes","Yes","post","feelings_change_after_sciexpo",NA,NA,"i feel the same","feelings_change_after_sciexpo",NA,2025-10-28 11:41:34.431,"11th Grade (Junior)","No",NA,"pre & post"
"1180",331,"Non-
HURM","Yes","Yes","post","likely_become_scientist",NA,NA,"Somewhat unlikely","likely_become_scientist",NA,2025-10-28 11:41:34.431,"11th Grade (Junior)","No",2,"pre & post"
"1181",331,"Non-
HURM","Yes","Yes","post","represented_in_science",NA,NA,"Mostly represented","represented_in_science",NA,2025-10-28 11:41:34.431,"11th Grade (Junior)","No",4,"pre & post"
"1182",331,"Non-
HURM","Yes","Yes","post","sciexpo_most_valuable_aspects",NA,NA,"i liked talking to the ppl","sciexpo_most_valuable_aspects",NA,2025-10-28 11:41:34.431,"11th Grade (Junior)","No",NA,"pre & post"
"1183",331,"Non-
HURM","Yes","Yes","post","sciexpo_other_comments",NA,NA,NA,"sciexpo_other_comments",NA,2025-10-28 11:41:34.431,"11th Grade (Junior)","No",NA,"pre & post"
"1184",331,"Non-
HURM","Yes","Yes","post","sciexpo_what_to_improve",NA,NA,"it was kinda boring and awkward","sciexpo_what_to_improve",NA,2025-10-28 11:41:34.431,"11th Grade (Junior)","No",NA,"pre & post"
"1185",331,"Non-
HURM","Yes","Yes","post","ssi",1,"p1","Somewhat agree","Peformance","1",2025-10-28 11:41:34.431,"11th Grade (Junior)","No",4,"pre & post"
"1186",331,"Non-
HURM","Yes","Yes","post","ssi",2,"c1","Somewhat agree","Competence","1",2025-10-28 11:41:34.431,"11th Grade (Junior)","No",4,"pre & post"
"1187",331,"Non-
HURM","Yes","Yes","post","ssi",3,"r1","Somewhat disagree","Recognition","1",2025-10-28 11:41:34.431,"11th Grade (Junior)","No",2,"pre & post"
"1188",331,"Non-
HURM","Yes","Yes","post","ssi",4,"i1","Somewhat disagree","Interest","1",2025-10-28 11:41:34.431,"11th Grade (Junior)","No",2,"pre & post"
"1189",331,"Non-
HURM","Yes","Yes","post","ssi",5,"i2","Somewhat disagree","Interest","2",2025-10-28 11:41:34.431,"11th Grade (Junior)","No",2,"pre & post"
"1190",331,"Non-
HURM","Yes","Yes","post","ssi",6,"i3","Neither agree nor disagree","Interest","3",2025-10-28 11:41:34.431,"11th Grade (Junior)","No",3,"pre & post"
"1191",331,"Non-
HURM","Yes","Yes","post","ssi",7,"p3","Somewhat agree","Peformance","3",2025-10-28 11:41:34.431,"11th Grade (Junior)","No",4,"pre & post"
"1192",331,"Non-
HURM","Yes","Yes","post","ssi",8,"r2","Somewhat disagree","Recognition","2",2025-10-28 11:41:34.431,"11th Grade (Junior)","No",2,"pre & post"
"1193",331,"Non-
HURM","Yes","Yes","post","ssi",9,"c3","Somewhat agree","Competence","3",2025-10-28 11:41:34.431,"11th Grade (Junior)","No",4,"pre & post"
"1194",331,"Non-
HURM","Yes","Yes","post","ssi",10,"p4","Somewhat agree","Peformance","4",2025-10-28 11:41:34.431,"11th Grade (Junior)","No",4,"pre & post"
"1195",331,"Non-
HURM","Yes","Yes","post","ssi",11,"r3","Somewhat agree","Recognition","3",2025-10-28 11:41:34.431,"11th Grade (Junior)","No",4,"pre & post"
"1196",331,"Non-
HURM","Yes","Yes","post","ssi",12,"i5","Neither agree nor disagree","Interest","5",2025-10-28 11:41:34.431,"11th Grade (Junior)","No",3,"pre & post"
"1197",331,"Non-
HURM","Yes","Yes","post","ssi",13,"r4","Somewhat disagree","Recognition","4",2025-10-28 11:41:34.431,"11th Grade (Junior)","No",2,"pre & post"
"1198",331,"Non-
HURM","Yes","Yes","post","ssi",14,"i6","Somewhat agree","Interest","6",2025-10-28 11:41:34.431,"11th Grade (Junior)","No",4,"pre & post"
"1199",331,"Non-
HURM","Yes","Yes","post","ssi",15,"c5","Somewhat agree","Competence","5",2025-10-28 11:41:34.431,"11th Grade (Junior)","No",4,"pre & post"
"1200",331,"Non-
HURM","Yes","Yes","post","ssi",16,"c6","Somewhat agree","Competence","6",2025-10-28 11:41:34.431,"11th Grade (Junior)","No",4,"pre & post"
"1201",336,"Non-
HURM","Yes","Yes","pre","likely_become_scientist",NA,NA,"Neither likely nor unlikely","likely_become_scientist",NA,2025-10-03 10:55:21.658,"11th Grade (Junior)","Yes",3,"pre & post"
"1202",336,"Non-
HURM","Yes","Yes","pre","represented_in_science",NA,NA,"Somewhat represented","represented_in_science",NA,2025-10-03 10:55:21.658,"11th Grade (Junior)","Yes",3,"pre & post"
"1203",336,"Non-
HURM","Yes","Yes","pre","ssi",1,"p1","Somewhat agree","Peformance","1",2025-10-03 10:55:21.658,"11th Grade (Junior)","Yes",4,"pre & post"
"1204",336,"Non-
HURM","Yes","Yes","pre","ssi",2,"c1","Somewhat agree","Competence","1",2025-10-03 10:55:21.658,"11th Grade (Junior)","Yes",4,"pre & post"
"1205",336,"Non-
HURM","Yes","Yes","pre","ssi",3,"r1","Strongly agree","Recognition","1",2025-10-03 10:55:21.658,"11th Grade (Junior)","Yes",5,"pre & post"
"1206",336,"Non-
HURM","Yes","Yes","pre","ssi",4,"i1","Somewhat agree","Interest","1",2025-10-03 10:55:21.658,"11th Grade (Junior)","Yes",4,"pre & post"
"1207",336,"Non-
HURM","Yes","Yes","pre","ssi",5,"i2","Somewhat agree","Interest","2",2025-10-03 10:55:21.658,"11th Grade (Junior)","Yes",4,"pre & post"
"1208",336,"Non-
HURM","Yes","Yes","pre","ssi",6,"i3","Strongly agree","Interest","3",2025-10-03 10:55:21.658,"11th Grade (Junior)","Yes",5,"pre & post"
"1209",336,"Non-
HURM","Yes","Yes","pre","ssi",7,"p3","Somewhat agree","Peformance","3",2025-10-03 10:55:21.658,"11th Grade (Junior)","Yes",4,"pre & post"
"1210",336,"Non-
HURM","Yes","Yes","pre","ssi",8,"r2","Neither agree nor disagree","Recognition","2",2025-10-03 10:55:21.658,"11th Grade (Junior)","Yes",3,"pre & post"
"1211",336,"Non-
HURM","Yes","Yes","pre","ssi",9,"c3","Somewhat agree","Competence","3",2025-10-03 10:55:21.658,"11th Grade (Junior)","Yes",4,"pre & post"
"1212",336,"Non-
HURM","Yes","Yes","pre","ssi",10,"p4","Somewhat disagree","Peformance","4",2025-10-03 10:55:21.658,"11th Grade (Junior)","Yes",2,"pre & post"
"1213",336,"Non-
HURM","Yes","Yes","pre","ssi",11,"r3","Neither agree nor disagree","Recognition","3",2025-10-03 10:55:21.658,"11th Grade (Junior)","Yes",3,"pre & post"
"1214",336,"Non-
HURM","Yes","Yes","pre","ssi",12,"i5","Strongly agree","Interest","5",2025-10-03 10:55:21.658,"11th Grade (Junior)","Yes",5,"pre & post"
"1215",336,"Non-
HURM","Yes","Yes","pre","ssi",13,"r4","Neither agree nor disagree","Recognition","4",2025-10-03 10:55:21.658,"11th Grade (Junior)","Yes",3,"pre & post"
"1216",336,"Non-
HURM","Yes","Yes","pre","ssi",14,"i6","Strongly agree","Interest","6",2025-10-03 10:55:21.658,"11th Grade (Junior)","Yes",5,"pre & post"
"1217",336,"Non-
HURM","Yes","Yes","pre","ssi",15,"c5","Somewhat agree","Competence","5",2025-10-03 10:55:21.658,"11th Grade (Junior)","Yes",4,"pre & post"
"1218",336,"Non-
HURM","Yes","Yes","pre","ssi",16,"c6","Neither agree nor disagree","Competence","6",2025-10-03 10:55:21.658,"11th Grade (Junior)","Yes",3,"pre & post"
"1219",336,"Non-
HURM","Yes","Yes","post","feelings_change_after_sciexpo",NA,NA,"I felt represented at the science expo however im more interested in biology and chemistry that goes with dentistry and would like to see that more represented.","feelings_change_after_sciexpo",NA,2025-10-28 11:43:49.736,"11th Grade (Junior)","Yes",NA,"pre & post"
"1220",336,"Non-
HURM","Yes","Yes","post","likely_become_scientist",NA,NA,"Somewhat unlikely","likely_become_scientist",NA,2025-10-28 11:43:49.736,"11th Grade (Junior)","Yes",2,"pre & post"
"1221",336,"Non-
HURM","Yes","Yes","post","represented_in_science",NA,NA,"Mostly represented","represented_in_science",NA,2025-10-28 11:43:49.736,"11th Grade (Junior)","Yes",4,"pre & post"
"1222",336,"Non-
HURM","Yes","Yes","post","sciexpo_most_valuable_aspects",NA,NA,"the biology aspects (slime making) I am in AP biology and very interested in it.","sciexpo_most_valuable_aspects",NA,2025-10-28 11:43:49.736,"11th Grade (Junior)","Yes",NA,"pre & post"
"1223",336,"Non-
HURM","Yes","Yes","post","sciexpo_other_comments",NA,NA,"no","sciexpo_other_comments",NA,2025-10-28 11:43:49.736,"11th Grade (Junior)","Yes",NA,"pre & post"
"1224",336,"Non-
HURM","Yes","Yes","post","sciexpo_what_to_improve",NA,NA,"Having more science-related careers shown.","sciexpo_what_to_improve",NA,2025-10-28 11:43:49.736,"11th Grade (Junior)","Yes",NA,"pre & post"
"1225",336,"Non-
HURM","Yes","Yes","post","ssi",1,"p1","Somewhat agree","Peformance","1",2025-10-28 11:43:49.736,"11th Grade (Junior)","Yes",4,"pre & post"
"1226",336,"Non-
HURM","Yes","Yes","post","ssi",2,"c1","Somewhat agree","Competence","1",2025-10-28 11:43:49.736,"11th Grade (Junior)","Yes",4,"pre & post"
"1227",336,"Non-
HURM","Yes","Yes","post","ssi",3,"r1","Strongly agree","Recognition","1",2025-10-28 11:43:49.736,"11th Grade (Junior)","Yes",5,"pre & post"
"1228",336,"Non-
HURM","Yes","Yes","post","ssi",4,"i1","Strongly agree","Interest","1",2025-10-28 11:43:49.736,"11th Grade (Junior)","Yes",5,"pre & post"
"1229",336,"Non-
HURM","Yes","Yes","post","ssi",5,"i2","Strongly agree","Interest","2",2025-10-28 11:43:49.736,"11th Grade (Junior)","Yes",5,"pre & post"
